Restoran_Adi,Restoran_Link,new_Yorum
cızbız sucuk & köfte (ayazağa),https://tgoyemek.com/restoranlar/329083,teslimat suresi 30-40 dakika yazmasina ragmen siparisim saatlerde gecse elime ulasmadi ama restorant teslim edildi dedi.
cızbız sucuk & köfte (ayazağa),https://tgoyemek.com/restoranlar/329083,yemeği sıcak ve taze teslim aldım. her lokması ayrı bir keyifti. 
cızbız sucuk & köfte (ayazağa),https://tgoyemek.com/restoranlar/329083,"i̇çindeki yeşillikler, baharatlar ve et öyle güzel birleşmiş ki her lokmada o uyumu hissediyorsunuz."
cızbız sucuk & köfte (ayazağa),https://tgoyemek.com/restoranlar/329083,bu kadar kaliteli ve dengeli hazırlanmış bir yemek uzun süredir yememiştim. kesinlikle müdavimi olacağım.
cızbız sucuk & köfte (ayazağa),https://tgoyemek.com/restoranlar/329083,"sunum harikaydı. tüm malzemeler güzelce yerleştirilmişti, dağılmamıştı ve gayet düzenli geldi."
cızbız sucuk & köfte (ayazağa),https://tgoyemek.com/restoranlar/329083,"her siparişte olduğu gibi bu sefer de çok memnun kaldım. ürün taptaze, servis hızlı ve lezzet aynı kalitede."
cızbız sucuk & köfte (ayazağa),https://tgoyemek.com/restoranlar/329083,yemeği yediğimde yüzümde istemsizce bir tebessüm oluştu . bu kadar güzel bir tatla karşılaşacağımı düşünmemiştim.
ege'den,https://tgoyemek.com/restoranlar/327435,lezeetliydi ama geç geldi
ege'den,https://tgoyemek.com/restoranlar/327435,elinize sağlık her şey çok güzeldi 
ege'den,https://tgoyemek.com/restoranlar/327435,puanı çok kırmak istemedim ama emin olun işkembeyi ve kelle paçayı ben daha güzel yaparım temiz düzenli gelfi ama lezzeti yok kusura bakmayın helede şalgam suyu size müşteri kaçırtır döktüm kaldıki cam şişe.bence şalgamı acilen değiştirin !!!
ege'den,https://tgoyemek.com/restoranlar/327435,çorbada 1 kg fln tavuk var herhalde ve çok lezzetli.
ege'den,https://tgoyemek.com/restoranlar/327435,"kaşarlı beyti kebap harikaydı, manisa kebabı ve adana kebap biraz kuru geldi bize. yine de lezzeti yerindeydi."
ege'den,https://tgoyemek.com/restoranlar/327435,kesinlikle hijyen lezzet tek adresi yerindedr gördüm burdan sipariş vermek daha da güvenli oldu eksta domates ve biber için çok teşekkür ederim 
ege'den,https://tgoyemek.com/restoranlar/327435,baya iyi hersey çok taze kurye 25 dkda geldi bundan sonra favori yerim burasi
ege'den,https://tgoyemek.com/restoranlar/327435,"cok yuksek bir kalite, deneyin görün"
ege'den,https://tgoyemek.com/restoranlar/327435,"muhtesem iyiydi, elinize sağlık"
ege'den,https://tgoyemek.com/restoranlar/327435,"paketleme harikaydı, yemekler sıcacık geldi ve porsiyonlar büyüktü. fiyatlar evet biraz yüksek ama porsiyonlar gayet büyük kebabı bitirmekte zorlandım. her şey çok lezzetli ve güzeldi. teşekkürler."
ege'den,https://tgoyemek.com/restoranlar/327435,çok lezzetli pidelerini de yedim onlar daha da lezzetliydi favori restoranım oldu teşekkürler
ege'den,https://tgoyemek.com/restoranlar/327435,malzemesi tam yerinde ve paketlemesi de mukemmeldi tesekkur ederiz. 1 pide sanki 1 buçuk gibi doyurdu
ege'den,https://tgoyemek.com/restoranlar/327435,biraz geç geldi ama uzaktı mesafe sanırım ama ona rağmen sıcak geldi
ege'den,https://tgoyemek.com/restoranlar/327435,teşekkür ederim gayet titizlikle yapılmış büyük ve bol malzemeli sadece bir yapıcı eleştirim olacak kapağı kapayı kutuya koymazsanız daha çıtır olabilir böyle buhardan biraz hamurlaşmış
ege'den,https://tgoyemek.com/restoranlar/327435,misafirime manisa kebabı söyledim lezzetinden delirdi harikaydı. yalnız gerek kebap gerek incir dolması akmıştı paketleme geliştirilebilir.
ege'den,https://tgoyemek.com/restoranlar/327435,1.5 porsiyon seçeneği olmadığını belirttiğim için 1.5 yapıp yollamışlar ücretiyle tabii. teşekkürler özenli ve okuyarak sipariş getirdiğiniz için. sisteme de 1.5 eklerseniz süper olur :)
ege'den,https://tgoyemek.com/restoranlar/327435,kuşbaşılı pidelerin tadında bir gariplik vardı.. normalde severek tercih ediyoruz ama bu kez etin tadı çok garip geldi
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,sipariş teslim edildi diyor lakin teslim edilmedi arama dahi yapılmadı restorana ulaşılamıyor.
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,görseldeki pide ile alakası yok. soğuk ve kalitesiz ürün
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,"kurye güler yüzlüydü, sipariş sorunsuzdu"
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,sunum ve lezzet bir arada çok güzeldi
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,"çok beğendim, doyurucu ve lezzetliydi"
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,tam kıvamında hazırlanmıştı
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,her şey taze ve özenliydi
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,i̇ncecik hamuru çok hoşuma gitti
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,"gayet güzeldi, tekrar sipariş ederim"
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,"lezzeti yerindeydi, malzemeler uyumluydu"
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,"gayet doyurucuydu, porsiyonu fazlasıyla yeterliydi"
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,"kurye tam zamanında getirdi, çok özenliydi"
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,"hem sıcak hem de lezzetliydi, çok memnun kaldım"
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,"yerken keyif aldım, doyuruculuğu da iyiydi"
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,"gayet iyi hazırlanmıştı, tadı çok güzeldi"
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,"eti boldu, çok doyurucuydu"
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,"paketleme sağlamdı, hiçbir sorun yaşamadım"
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,"çok lezzetliydi, tekrar sipariş vereceğim"
i̇stanbul lahmacun ve kebap (mecidiyeköy),https://tgoyemek.com/restoranlar/328634,"kurye hızlı geldi, siparişim sıcaktı"
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,ürün soğuk ve eksik geldi ama ayran güzeldi oda sütaşın zaten
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,2 saat te siparişim teslim edildi
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,daha önce kavurmalı kaşarlı pide yememiş olsaydım yinede beğenmezdim o derece ürün soğuk içindeki kullanılan malzemeler kalitesiz ağızda tuhaf bir yağ tabakası oluşuyor komple aç kalacağımı bilsem de yinede yemem
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,"her şey özenle hazırlanmıştı, lahmacun gayet başarılıydı."
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,"lahmacunun tadı damakta kaldı, kesinlikle tavsiye ederim"
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,"lezzetli, hafif ve tam kıvamında pişmişti"
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,"tat olarak mükemmel, porsiyon olarak da gayet doyurucu"
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,"paketleme çok özenliydi, lahmacunlar hiç dağılmamıştı"
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,"her zaman sipariş verdiğim yer, lezzetinden hiç şaşmıyor"
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,"bol malzemeli ve tam kıvamındaydı, ellerinize sağlık"
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,"kurye beklediğimden hızlı geldi, sipariş sıcacıktı"
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,"yeşillikler ve mezeler çok tazeydi, lahmacunu tamamladı"
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,"lahmacunun iç harcı çok lezzetliydi, hiç ağır gelmedi"
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,yemek kartıyla ödemek için buradan siparis verdim ama gelen kurye yaninda post cihazi getirmemisti sadece nakit veya kredi kartiyla ödeme kabul etti.(banka kartiyla ödeme kabul etmedi̇.)
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,"paketleme özenliydi, hiçbir şekilde dağılmadan elime ulaştı"
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,"bol malzemeli olması çok hoşuma gitti, malzemelerin tazeliği de belli oluyordu"
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,"tadı çok güzeldi, malzemeler uyumlu ve tazeydi"
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,"kurye güler yüzlüydü, siparişi getirdiğinde hâlâ dumanı üstündeydi"
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,"her lokmasında ayrı bir keyif aldım, çıtır ekmeğiyle çok lezzetliydi"
as öz gurrme kebap (levent),https://tgoyemek.com/restoranlar/373037,"sipariş gayet hızlı ulaştı, porsiyon doyurucuydu ve sıcaklığını koruyordu"
dama kebap (seyrantepe),https://tgoyemek.com/restoranlar/315791,"siparişim acısız ve soğanlı lahmacundu acısız lakin sadece lahmacun içine sadece kıyma konulmuş , tuzsuzdu ve yeşilliklerde soğanlı yoktu ve lezzetli değildi"
dama kebap (seyrantepe),https://tgoyemek.com/restoranlar/315791,eti felan güzeldi birde sipariş notunu dikkate alsalar on numara dürüm olurdu si̇pari̇ş notuna di̇kkat edi̇n
dama kebap (seyrantepe),https://tgoyemek.com/restoranlar/315791,çorba iyi değildi tavuk dürüm se fiyasko
dama kebap (seyrantepe),https://tgoyemek.com/restoranlar/315791,"elinize sağlık, minik hediye için ayrıca teşekkürler."
dama kebap (seyrantepe),https://tgoyemek.com/restoranlar/315791,sıcak geldi teşekkürler
dama kebap (seyrantepe),https://tgoyemek.com/restoranlar/315791,hizli sicak ve zamaninda geldi.
dama kebap (seyrantepe),https://tgoyemek.com/restoranlar/315791,fiyatına göre çok lezzetli ve güzeldi ellerinize sağlık.
dama kebap (seyrantepe),https://tgoyemek.com/restoranlar/315791,i̇ftardan kısa süre önce sipariş vermeme rağmen hem iftara yetişti. hemde sıcacıktı oğluma üflereyerek yedirdim ve çok lezettliydi kesinlikle tavsiye ediyorum.
dama kebap (seyrantepe),https://tgoyemek.com/restoranlar/315791,künefe siparişi verdim. künefe tadı güzeldi ama aslında hata bizde. künefe paket servisle yenebilecek bir ürün değilmiş onu anladım. künefe pişince sıcağı sıcağına yenmeli. paket servise giren sıcak bir künefede ne çıtırlık kalır ne başka birşey. kendi buharıyla hamurlaşır gibi oldu. restaurant yada servisle ilgili bir durum değil.
dama kebap (seyrantepe),https://tgoyemek.com/restoranlar/315791,et döner biraz daha az yağlı olabilirdi.tavuk döner çok lezzetli ve porsiyonu büyüktü.
dama kebap (seyrantepe),https://tgoyemek.com/restoranlar/315791,gayet iyi teşekkürler
dama kebap (seyrantepe),https://tgoyemek.com/restoranlar/315791,pidenin kenarları yanmış ve soğuk şekilde göndermişler.usta değişti diye tahmin ediyorum.muhtemelen iş ahlakı olmayan biri var fırının başında zira kenarları yanmış pideyi müşteriye göndermenin başka açıklaması olamaz
dama kebap (seyrantepe),https://tgoyemek.com/restoranlar/315791,ayran büyük gelmesi gerekirken küçük geldi.pide gayet güzel ve sıcaktı.teslimat da hızlıydı.
dama kebap (seyrantepe),https://tgoyemek.com/restoranlar/315791,on numara 10 yıldız olsa 10 verirdim
dama kebap (seyrantepe),https://tgoyemek.com/restoranlar/315791,notları okursanız daha iyi olur.
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,i̇nferno da acının hakkını veriyorlar ve her şeyi mükemmeldi
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,"pizza güzeldi, yapanın ellerine sağlık"
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,hızlı ve sıcak geldi
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,"hem hamuru hem de iç malzemesini çok iyi ayarlamışlar, beğendim"
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,hızlı teslimat için teşekkürler
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,şahane bir lezzet
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,pizzanın hamuruna bayılıyoruz taş fırın ve elle açıldığı belli 
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,"yapanın ellerine sağlık, pizza harika olmuş"
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,her şey özenle hazırlanmıştı lezzetine bayıldım
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,hamuru inceydi tam istediğim gibiydi elinize sağlık
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,bol malzemeli ve taze yapılmıştı çok beğendim
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,lezzeti mükemmeldi malzemeler çok tazeydi
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,gerçekten favorim oldunuz her defasında aynı kalite
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,her zamanki gibi hızlı servis ve harika lezzet
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,sıcak geldi ve çok doyurucuydu emeğinize sağlık
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,hamurundan peynirini her şeyi muazzamdı lütfen böyle devam edin ve lütfen zam yapmayın 
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,uzaktan gelmesine rağmen hızlı sıcak ve lezzetliydi 
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,i̇nceliğiniz çok teşekkür ederiz her şey çok güzeldi
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,"gerçekten kaliteli malzeme kullanılmış, farkı ilk ısırıkta anlaşılıyor"
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,uzun zamandır bu kadar iyi hazırlanmış pizza yememiştim
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,tadına doyamadığım lezzet lütfen fiyatları arttırmaayıın 
pizza coco pazzo,https://www.yemeksepeti.com/restaurant/ki1e/pizza-coco-pazzo,"lezzet dengesi çok iyiydi, malzemeler gayet uyumlu"
ristorante umberto pizzeria,https://www.yemeksepeti.com/restaurant/tmkp/ristorante-umberto-pizzeria,pizzası çok lezzetli !!
ristorante umberto pizzeria,https://www.yemeksepeti.com/restaurant/tmkp/ristorante-umberto-pizzeria,çok harika diyemem am belirli bir kalitenün üstünde pizza yemek için tercih edilebilir.
ristorante umberto pizzeria,https://www.yemeksepeti.com/restaurant/tmkp/ristorante-umberto-pizzeria,"pizza lezzetliydi ve hızlı gönderildi, teşekkürler"
ristorante umberto pizzeria,https://www.yemeksepeti.com/restaurant/tmkp/ristorante-umberto-pizzeria,çok soğuktu sıcak gelseydi eminim güzeldi
ristorante umberto pizzeria,https://www.yemeksepeti.com/restaurant/tmkp/ristorante-umberto-pizzeria,soğuk ve dağınıktı pizza
pizza bulls,https://www.yemeksepeti.com/restaurant/lw4g/pizza-bulls-lw4g,yanlış adrese sipariş vermeme rağmen atahan bey yine de getirdi teşekkürkerimle
pizza bulls,https://www.yemeksepeti.com/restaurant/lw4g/pizza-bulls-lw4g,kötü hava koşullarına rağmen sıcak ve hızlı teslim edildi. sadece fiş gönderimine dikkat ederseniz memnun olurum
pizza bulls,https://www.yemeksepeti.com/restaurant/lw4g/pizza-bulls-lw4g,çok memnunuz. hep çok sıcak geliyor. ne söylerseniz söyleyin malzemeler güzel. hamur harika.
pizza bulls,https://www.yemeksepeti.com/restaurant/lw4g/pizza-bulls-lw4g,kurye atahan kardeşim iyiydi
pizza bulls,https://www.yemeksepeti.com/restaurant/lw4g/pizza-bulls-lw4g,bugün aynısından tekrar sipariş veriyorum o derece :)
pizza bulls,https://www.yemeksepeti.com/restaurant/lw4g/pizza-bulls-lw4g,getiren arkadaşın (i̇lyasın) ayaklarına sağlık hızlı bir şekilde elime ulaştı ürün
pizza bulls,https://www.yemeksepeti.com/restaurant/lw4g/pizza-bulls-lw4g,pizza anadolu gerçekten çok iyi
pizza bulls,https://www.yemeksepeti.com/restaurant/lw4g/pizza-bulls-lw4g,yüzümü kara çıkartmayan yegane yerlerden biri
pizza bulls,https://www.yemeksepeti.com/restaurant/lw4g/pizza-bulls-lw4g,piza gayet iyiydi kuryedeki abiye de selam olsun teşekkür ederim getirdiği için
pizza bulls,https://www.yemeksepeti.com/restaurant/lw4g/pizza-bulls-lw4g,her zaman en iyisi
