Restoran_Adi,Yorum,Restoran_Link,new_Yorum
Dürümle,Kuryeye çok teşekkür ediyoruz biz sipariş verirken yağmur yağmıyordu ama şimdi yağmur başladı çok üzüldük,https://www.yemeksepeti.com/restaurant/esbx/durumle-esbx,Kuryeye çok teşekkür ediyoruz biz sipariş verirken yağmur yağmıyordu ama şimdi yağmur başladı çok üzüldük
Dürümle,kurye güzel yüzlü,https://www.yemeksepeti.com/restaurant/esbx/durumle-esbx,kurye güzel yüzlü
Dürümle,ürün soğuk geldi limonata degismis yerinde ictigimiz gibi degil hazir gibi durum yerinde yedigimiz gibi dolu dolu degil,https://www.yemeksepeti.com/restaurant/esbx/durumle-esbx,ürün soğuk geldi limonata degismis yerinde ictigimiz gibi degil hazir gibi durum yerinde yedigimiz gibi dolu dolu degil
Dürümle,Çok lezzetliydi hızlı ve sıcak geldi,https://www.yemeksepeti.com/restaurant/esbx/durumle-esbx,Çok lezzetliydi hızlı ve sıcak geldi
Dürümle,tavuk durum cok lezzetli,https://www.yemeksepeti.com/restaurant/esbx/durumle-esbx,tavuk durum cok lezzetli
Tavuk Gurusu (Maslak),Tavukları kuru ve sert beğenmedim,https://tgoyemek.com/restoranlar/360750,Tavukları kuru ve sert beğenmedim
Tavuk Gurusu (Maslak),Lutfen porsiyon secimini ve havuc yesillikli salatayi geri getirin :(,https://tgoyemek.com/restoranlar/360750,Lutfen porsiyon secimini ve havuc yesillikli salatayi geri getirin :(
Tavuk Gurusu (Maslak),"dürüm çok lezzetsizdi, sadece patates tadı geliyordu",https://tgoyemek.com/restoranlar/360750,"dürüm çok lezzetsizdi, sadece patates tadı geliyordu"
Tavuk Gurusu (Maslak),"ilk açıldığında restorana da gitmistik ve hic begenmemistik, simdi tekrar sans vermek istedim yorumları okuyarak. gercekten hicbir özelligi yok, tavuk cok lezzetli degil, sos ve garnitur yetersiz (tahin tarator tadini bile almadım).",https://tgoyemek.com/restoranlar/360750,"ilk açıldığında restorana da gitmistik ve hic begenmemistik, simdi tekrar sans vermek istedim yorumları okuyarak. gercekten hicbir özelligi yok, tavuk cok lezzetli degil, sos ve garnitur yetersiz (tahin tarator tadini bile almadım)."
Tavuk Gurusu (Maslak),"tavuk döner yemesi riskli bir ürün nalesef artık ancak barbarosa güveniyorum o yüzden tercih ediyorum fiyat performans süper teşekkürler, kurye de olumluydu",https://tgoyemek.com/restoranlar/360750,"tavuk döner yemesi riskli bir ürün nalesef artık ancak barbarosa güveniyorum o yüzden tercih ediyorum fiyat performans süper teşekkürler, kurye de olumluydu"
Tavuk Gurusu (Maslak),Bu kadar harika bi döner yediğimi hatırlamıyorum gerçekten müthiş birşey elinize emeğinize sağlık böyle devam eder inşallah🙏,https://tgoyemek.com/restoranlar/360750,Bu kadar harika bi döner yediğimi hatırlamıyorum gerçekten müthiş birşey elinize emeğinize sağlık böyle devam eder inşallah🙏
Tavuk Gurusu (Maslak),paketleme güzeldi tavuk miktarı boldu ellerinize sağlık,https://tgoyemek.com/restoranlar/360750,paketleme güzeldi tavuk miktarı boldu ellerinize sağlık
Tavuk Gurusu (Maslak),Son derece hızlı ve sıcak geldi resimde göründüğü gibiydi ve lezzeti de bizi yanıltmadı. Ekstra ikramlar için çok teşekkürler. Bundan sonra favori mekanlarımızdan birisi oldu🙏 Yanında gönderdiğiniz ekstra soslar da lezzetliydi. İsmine yakışır bir restoran🫶,https://tgoyemek.com/restoranlar/360750,Son derece hızlı ve sıcak geldi resimde göründüğü gibiydi ve lezzeti de bizi yanıltmadı. Ekstra ikramlar için çok teşekkürler. Bundan sonra favori mekanlarımızdan birisi oldu🙏 Yanında gönderdiğiniz ekstra soslar da lezzetliydi. İsmine yakışır bir restoran🫶
Tavuk Gurusu (Maslak),ilk kez sipariş vermeme rağmen çok güzeldi. tavsiye ederim. ellerinize sağlık. 💯,https://tgoyemek.com/restoranlar/360750,ilk kez sipariş vermeme rağmen çok güzeldi. tavsiye ederim. ellerinize sağlık. 💯
Tavuk Gurusu (Maslak),Siparişim sıcak geldi güzeldi ve içindeki beyaz sosa bayıldım. Çok teşekkür ederim.,https://tgoyemek.com/restoranlar/360750,Siparişim sıcak geldi güzeldi ve içindeki beyaz sosa bayıldım. Çok teşekkür ederim.
Tavuk Gurusu (Maslak),Guru special dürüm yedim çok güzeldi ellerinize sağlık,https://tgoyemek.com/restoranlar/360750,Guru special dürüm yedim çok güzeldi ellerinize sağlık
Tavuk Gurusu (Maslak),"Antakya efsaneydi sıcacık geldi, doyurucu ve sosları güzel olmuş döneri de taze tekrar sipariş veririm",https://tgoyemek.com/restoranlar/360750,"Antakya efsaneydi sıcacık geldi, doyurucu ve sosları güzel olmuş döneri de taze tekrar sipariş veririm"
Tavuk Gurusu (Maslak),Elinize sağlık. maslakta yiyebileceğiniz en iyi döner. Net!,https://tgoyemek.com/restoranlar/360750,Elinize sağlık. maslakta yiyebileceğiniz en iyi döner. Net!
Tavuk Gurusu (Maslak),"Her zaman sipariş veriğim yerlerden biri olucak. Tavuk, sos ve içindekilerin uyumu cok iyidi.",https://tgoyemek.com/restoranlar/360750,"Her zaman sipariş veriğim yerlerden biri olucak. Tavuk, sos ve içindekilerin uyumu cok iyidi."
Tavuk Gurusu (Maslak),Her zaman oldugu gibi sıcak ve lezzetliydi,https://tgoyemek.com/restoranlar/360750,Her zaman oldugu gibi sıcak ve lezzetliydi
Tavuk Gurusu (Maslak),"Taze ve güvenilir, soslu söyledim çok güzeldi",https://tgoyemek.com/restoranlar/360750,"Taze ve güvenilir, soslu söyledim çok güzeldi"
Tavuk Gurusu (Maslak),Buz gibi bir döner. Tadını siz düşünün artık,https://tgoyemek.com/restoranlar/360750,Buz gibi bir döner. Tadını siz düşünün artık
Tavuk Gurusu (Maslak),Yerken elimde dağıldı. Lavaş o kadar inceydi ki.,https://tgoyemek.com/restoranlar/360750,Yerken elimde dağıldı. Lavaş o kadar inceydi ki.
Tavuk Gurusu (Maslak),Ayran gelmedi bile,https://tgoyemek.com/restoranlar/360750,Ayran gelmedi bile
Tavuk Gurusu (Maslak),Normalde çok beğenirdim ama İlk defa çok soğuk ve tatsız geldi,https://tgoyemek.com/restoranlar/360750,Normalde çok beğenirdim ama İlk defa çok soğuk ve tatsız geldi
SR Döner (Sultan Selim),Eğer ürünü özel olarak soğuk servis etmiyorsanız buzzzzzzzz gibiydi!,https://tgoyemek.com/restoranlar/192878,Eğer ürünü özel olarak soğuk servis etmiyorsanız buzzzzzzzz gibiydi!
SR Döner (Sultan Selim),çok iyiydi nota dikkat ettiğiniz için ayriyeten teşekkürler,https://tgoyemek.com/restoranlar/192878,çok iyiydi nota dikkat ettiğiniz için ayriyeten teşekkürler
SR Döner (Sultan Selim),kalite sürekli değişiyor,https://tgoyemek.com/restoranlar/192878,kalite sürekli değişiyor
SR Döner (Sultan Selim),lezzeti değişiyor sürekli,https://tgoyemek.com/restoranlar/192878,lezzeti değişiyor sürekli
SR Döner (Sultan Selim),"Civardaki en iyi yerdi ancak kötü yorum yapma ihtiyacı duydum. Her zaman gönderilen acı biber gönderilmemiş, dürümün içindeki tavuk tamamen deriydi neredeyse patates de kurumuştu. Umarım tek seferlik denk gelmiştir böyle bir durum",https://tgoyemek.com/restoranlar/192878,"Civardaki en iyi yerdi ancak kötü yorum yapma ihtiyacı duydum. Her zaman gönderilen acı biber gönderilmemiş, dürümün içindeki tavuk tamamen deriydi neredeyse patates de kurumuştu. Umarım tek seferlik denk gelmiştir böyle bir durum"
SR Döner (Sultan Selim),"Yediğim en kuru, en tadsız dürüm olabilir. Hem soğuk hem tadsız tuzsuz geldi.",https://tgoyemek.com/restoranlar/192878,"Yediğim en kuru, en tadsız dürüm olabilir. Hem soğuk hem tadsız tuzsuz geldi."
SR Döner (Sultan Selim),Ya trendyoldaki en iyi kurye yemın ederim kş😍😍,https://tgoyemek.com/restoranlar/192878,Ya trendyoldaki en iyi kurye yemın ederim kş😍😍
SR Döner (Sultan Selim),Normalde böyle olmazdı ama bu sefer siparişim yağ içinde yüzüyordu. Yenmeyecek durumdaydı.,https://tgoyemek.com/restoranlar/192878,Normalde böyle olmazdı ama bu sefer siparişim yağ içinde yüzüyordu. Yenmeyecek durumdaydı.
SR Döner (Sultan Selim),Önceden notlara dikkat ediyorlardı. Artık hiç umursamıyorlar ve bir tane bile biber turşusu yoktu,https://tgoyemek.com/restoranlar/192878,Önceden notlara dikkat ediyorlardı. Artık hiç umursamıyorlar ve bir tane bile biber turşusu yoktu
SR Döner (Sultan Selim),hem hızlı hemde lezzetli,https://tgoyemek.com/restoranlar/192878,hem hızlı hemde lezzetli
SR Döner (Sultan Selim),elinize sağlık,https://tgoyemek.com/restoranlar/192878,elinize sağlık
SR Döner (Sultan Selim),kalitesini cok bozmus. tavuklar cok sertti sos cok azdi.,https://tgoyemek.com/restoranlar/192878,kalitesini cok bozmus. tavuklar cok sertti sos cok azdi.
SR Döner (Sultan Selim),Ketçap mayonez hep koyarlardı koymamışsınız ayrıca ıslak mendik peçete de yoktu üzüldüm,https://tgoyemek.com/restoranlar/192878,Ketçap mayonez hep koyarlardı koymamışsınız ayrıca ıslak mendik peçete de yoktu üzüldüm
SR Döner (Sultan Selim),ortalama bir dönerdi,https://tgoyemek.com/restoranlar/192878,ortalama bir dönerdi
SR Döner (Sultan Selim),Özellikle sos istediğim halde koyulmamış,https://tgoyemek.com/restoranlar/192878,Özellikle sos istediğim halde koyulmamış
SR Döner (Sultan Selim),süper süper süper,https://tgoyemek.com/restoranlar/192878,süper süper süper
SR Döner (Sultan Selim),sr starbox et menü de özellikle sosları ve mayonez turşu istemediğimi yazmama rağmen gelişi güzel hepsi içinde paketleme yapmişlar. lütfen dikkat ederseniz,https://tgoyemek.com/restoranlar/192878,sr starbox et menü de özellikle sosları ve mayonez turşu istemediğimi yazmama rağmen gelişi güzel hepsi içinde paketleme yapmişlar. lütfen dikkat ederseniz
SR Döner (Sultan Selim),Dürümün içinde aşırı yağlı ve çiğnenmeyen türde bir sürü kısım vardı. 1-2 tane olsa hadi neyse de 3 ısırıkta bir ağıza gelmesi çok rahatsız edici. Genel dürüm de çok kuru ve tatsızdı. Ayrıca soğuktu da. Uzun zamandır SR den yemiyordum zaten. Bir süre daha yemem ve tavsiye etmem.,https://tgoyemek.com/restoranlar/192878,Dürümün içinde aşırı yağlı ve çiğnenmeyen türde bir sürü kısım vardı. 1-2 tane olsa hadi neyse de 3 ısırıkta bir ağıza gelmesi çok rahatsız edici. Genel dürüm de çok kuru ve tatsızdı. Ayrıca soğuktu da. Uzun zamandır SR den yemiyordum zaten. Bir süre daha yemem ve tavsiye etmem.
SR Döner (Sultan Selim),kurye aşırı kabaydı,https://tgoyemek.com/restoranlar/192878,kurye aşırı kabaydı
SR Döner (Sultan Selim),Taze ve lezzetliydi ellerinize sağlık🎀,https://tgoyemek.com/restoranlar/192878,Taze ve lezzetliydi ellerinize sağlık🎀
Paşa Döner (İstinye),tşk ederim,https://tgoyemek.com/restoranlar/8033,tşk ederim
Paşa Döner (İstinye),ayranim yoktu,https://tgoyemek.com/restoranlar/8033,ayranim yoktu
Paşa Döner (İstinye),tşk ederim çok sağol,https://tgoyemek.com/restoranlar/8033,tşk ederim çok sağol
Paşa Döner (İstinye),Bir lezzet alamadım.,https://tgoyemek.com/restoranlar/8033,Bir lezzet alamadım.
Paşa Döner (İstinye),160 gram tavuk döner söyledim bildiğiniz lavaş patates yedim içinde tavuk diye bir şey yoktu denecek kadar azdı,https://tgoyemek.com/restoranlar/8033,160 gram tavuk döner söyledim bildiğiniz lavaş patates yedim içinde tavuk diye bir şey yoktu denecek kadar azdı
Paşa Döner (İstinye),Tek kelimeyle harika,https://tgoyemek.com/restoranlar/8033,Tek kelimeyle harika
Paşa Döner (İstinye),bn tombık sıprs verdım yarm ekmek geldı ve urun sogukk.,https://tgoyemek.com/restoranlar/8033,bn tombık sıprs verdım yarm ekmek geldı ve urun sogukk.
Paşa Döner (İstinye),"Kolay kolay yorum yapmam, nimete hakaret etmem yediğim en berbat üç çeyrek tavuk dönerdi. Tavuk derisi pişmemiş ağzımda bıngıl bıngıl ediyordu, özel sos istemedim, sosunuz batsın basmışlar sosu, en geç yarım saatte gelmesi gereken siparişim 45 dk. da buz gibi geldi. başkaları gibi 400 beş yüz liralık sipariş vermedik ama sonuçta bende para verdim.",https://tgoyemek.com/restoranlar/8033,"Kolay kolay yorum yapmam, nimete hakaret etmem yediğim en berbat üç çeyrek tavuk dönerdi. Tavuk derisi pişmemiş ağzımda bıngıl bıngıl ediyordu, özel sos istemedim, sosunuz batsın basmışlar sosu, en geç yarım saatte gelmesi gereken siparişim 45 dk. da buz gibi geldi. başkaları gibi 400 beş yüz liralık sipariş vermedik ama sonuçta bende para verdim."
Paşa Döner (İstinye),begenmedim,https://tgoyemek.com/restoranlar/8033,begenmedim
Paşa Döner (İstinye),"hızlı geldi, sosu az",https://tgoyemek.com/restoranlar/8033,"hızlı geldi, sosu az"
Paşa Döner (İstinye),hızlı geldi ve lezzetliydi teşekkürler,https://tgoyemek.com/restoranlar/8033,hızlı geldi ve lezzetliydi teşekkürler
Paşa Döner (İstinye),ketçap istedik mi? hayır. neden kafanıza göre ketçap koyuyorsunuz? belki allerjim var?,https://tgoyemek.com/restoranlar/8033,ketçap istedik mi? hayır. neden kafanıza göre ketçap koyuyorsunuz? belki allerjim var?
Paşa Döner (İstinye),Kola yerine ayran verdiler. Ben neden ekstra 20 TL ödüyorum kardeşim. Bari yanına özür maksadıyla bir şey koysaydınız,https://tgoyemek.com/restoranlar/8033,Kola yerine ayran verdiler. Ben neden ekstra 20 TL ödüyorum kardeşim. Bari yanına özür maksadıyla bir şey koysaydınız
Paşa Döner (İstinye),sanırım tavuğun sonuna denk geldim. biraz kurumuş ve sertti tavuk. bu gibi durumlarda telefon açıp bilgi verseniz daha faydalı olur siparişi değiştirebiliriz.,https://tgoyemek.com/restoranlar/8033,sanırım tavuğun sonuna denk geldim. biraz kurumuş ve sertti tavuk. bu gibi durumlarda telefon açıp bilgi verseniz daha faydalı olur siparişi değiştirebiliriz.
Paşa Döner (İstinye),Ayranlarımız gelmedi,https://tgoyemek.com/restoranlar/8033,Ayranlarımız gelmedi
Paşa Döner (İstinye),"hizli ve guzel geldi, malzemeler tazeydi",https://tgoyemek.com/restoranlar/8033,"hizli ve guzel geldi, malzemeler tazeydi"
Paşa Döner (İstinye),çok güzel ellerinize sağlık,https://tgoyemek.com/restoranlar/8033,çok güzel ellerinize sağlık
Paşa Döner (İstinye),"Döner oldukça tatsız idi. Çoğunlukla patates tadı aldık, kaşarı da pek göremedik açıkçası",https://tgoyemek.com/restoranlar/8033,"Döner oldukça tatsız idi. Çoğunlukla patates tadı aldık, kaşarı da pek göremedik açıkçası"
Paşa Döner (İstinye),"1,5 saate geldi yürüyerek gitseydim alıp geri eve gelmiştim",https://tgoyemek.com/restoranlar/8033,"1,5 saate geldi yürüyerek gitseydim alıp geri eve gelmiştim"
Paşa Döner (İstinye),Bir saate anca gelebildi buz gibi soğuk yiyemedim 😠,https://tgoyemek.com/restoranlar/8033,Bir saate anca gelebildi buz gibi soğuk yiyemedim 😠
Komagene Etsiz Çiğ Köfte (Ayazağa),Herseyi tam geldi,https://tgoyemek.com/restoranlar/113481,Herseyi tam geldi
Komagene Etsiz Çiğ Köfte (Ayazağa),"peçete yok, ıslak mendil yok dürüm olduğu gibi poşete. ve marul göbek değilde kıvırcık gibiydi.",https://tgoyemek.com/restoranlar/113481,"peçete yok, ıslak mendil yok dürüm olduğu gibi poşete. ve marul göbek değilde kıvırcık gibiydi."
Komagene Etsiz Çiğ Köfte (Ayazağa),kurye notu okudu. ve çok hızlı geldi dikkat etsin. kolay gelsin.,https://tgoyemek.com/restoranlar/113481,kurye notu okudu. ve çok hızlı geldi dikkat etsin. kolay gelsin.
Komagene Etsiz Çiğ Köfte (Ayazağa),çiğ köfte değil bu bir miktar bulgur ve salça,https://tgoyemek.com/restoranlar/113481,çiğ köfte değil bu bir miktar bulgur ve salça
Komagene Etsiz Çiğ Köfte (Ayazağa),domatessize domates konulmustu,https://tgoyemek.com/restoranlar/113481,domatessize domates konulmustu
Komagene Etsiz Çiğ Köfte (Ayazağa),Ekstra verdiğimiz sipariş gelmedi,https://tgoyemek.com/restoranlar/113481,Ekstra verdiğimiz sipariş gelmedi
Komagene Etsiz Çiğ Köfte (Ayazağa),Kesinlikle doğru ürün gelmiyor kaçıncı oldu bu,https://tgoyemek.com/restoranlar/113481,Kesinlikle doğru ürün gelmiyor kaçıncı oldu bu
Komagene Etsiz Çiğ Köfte (Ayazağa),Rica ettiğimiz şeyleri koymamışlar Normalde fiziki dükkanlarında yeriz. Orda koydukları ürünlerle koymamışlar. Bu sefer eve gelen ürün gerçekten çok kötüydü.,https://tgoyemek.com/restoranlar/113481,Rica ettiğimiz şeyleri koymamışlar Normalde fiziki dükkanlarında yeriz. Orda koydukları ürünlerle koymamışlar. Bu sefer eve gelen ürün gerçekten çok kötüydü.
Komagene Etsiz Çiğ Köfte (Ayazağa),yani son birkez şans verim dedim keşke vermesydim ürün için not bıraktım hiç okunmamış bile burgeri direk çöpe attım burgeri tavsiye etmem,https://tgoyemek.com/restoranlar/113481,yani son birkez şans verim dedim keşke vermesydim ürün için not bıraktım hiç okunmamış bile burgeri direk çöpe attım burgeri tavsiye etmem
Komagene Etsiz Çiğ Köfte (Ayazağa),Hayatımda yediğim en kötü çiğköfteydi,https://tgoyemek.com/restoranlar/113481,Hayatımda yediğim en kötü çiğköfteydi
Komagene Etsiz Çiğ Köfte (Ayazağa),Ayran gönderilmedi,https://tgoyemek.com/restoranlar/113481,Ayran gönderilmedi
Komagene Etsiz Çiğ Köfte (Ayazağa),1 dürüm zaten sade diğerinde çoğu şey yanlış yapılmış aşırı dikkatsizler,https://tgoyemek.com/restoranlar/113481,1 dürüm zaten sade diğerinde çoğu şey yanlış yapılmış aşırı dikkatsizler
Komagene Etsiz Çiğ Köfte (Ayazağa),Eksik sos ve eksik fiş,https://tgoyemek.com/restoranlar/113481,Eksik sos ve eksik fiş
Komagene Etsiz Çiğ Köfte (Ayazağa),Sipariş notlarına asla dikkat etmiyor ve okumuyorlar,https://tgoyemek.com/restoranlar/113481,Sipariş notlarına asla dikkat etmiyor ve okumuyorlar
Komagene Etsiz Çiğ Köfte (Ayazağa),Her şey iyi fakat yanlış tatlı gönderildi,https://tgoyemek.com/restoranlar/113481,Her şey iyi fakat yanlış tatlı gönderildi
Komagene Etsiz Çiğ Köfte (Ayazağa),Pilav çok kuru ve yanında ki tavuk yok denecek kadar az . Çiğköfte ise sadece maruldan ibaretti,https://tgoyemek.com/restoranlar/113481,Pilav çok kuru ve yanında ki tavuk yok denecek kadar az . Çiğköfte ise sadece maruldan ibaretti
Komagene Etsiz Çiğ Köfte (Ayazağa),Ürünler seçtiğimizden farklı hazırlanmış,https://tgoyemek.com/restoranlar/113481,Ürünler seçtiğimizden farklı hazırlanmış
Komagene Etsiz Çiğ Köfte (Ayazağa),Tek kelimeyle mükemmel,https://tgoyemek.com/restoranlar/113481,Tek kelimeyle mükemmel
Komagene Etsiz Çiğ Köfte (Ayazağa),Yani ben anlamıyorum porsiyon çiğköfte sipariş veriyoruz lavaş koymayı unutuyorsunuz inanılır gibi değil arıyorum açıp cevap vermiyorsunuz inanılmaz kötü tercih edilmemesi gerek bir yer,https://tgoyemek.com/restoranlar/113481,Yani ben anlamıyorum porsiyon çiğköfte sipariş veriyoruz lavaş koymayı unutuyorsunuz inanılır gibi değil arıyorum açıp cevap vermiyorsunuz inanılmaz kötü tercih edilmemesi gerek bir yer
Komagene Etsiz Çiğ Köfte (Ayazağa),üç tane ayran istemiştik iki tane geldi,https://tgoyemek.com/restoranlar/113481,üç tane ayran istemiştik iki tane geldi
Öncü Döner (Çeliktepe),mükemmel di,https://tgoyemek.com/restoranlar/225486,mükemmel di
Öncü Döner (Çeliktepe),Yanlis adres iptal edin dememe ragmen urun is yerime gitmis ben orda yokken birde teslim etmisler baska birine bu nasil bi isletme sistemi. Aradiklarinda soyledim ustelik trendyola 50 kez yazdim restorana bildirdim!,https://tgoyemek.com/restoranlar/225486,Yanlis adres iptal edin dememe ragmen urun is yerime gitmis ben orda yokken birde teslim etmisler baska birine bu nasil bi isletme sistemi. Aradiklarinda soyledim ustelik trendyola 50 kez yazdim restorana bildirdim!
Öncü Döner (Çeliktepe),Diğer dönercilere göre baya lezzetli 👌,https://tgoyemek.com/restoranlar/225486,Diğer dönercilere göre baya lezzetli 👌
Öncü Döner (Çeliktepe),Güzeldi ama çok geç geldi,https://tgoyemek.com/restoranlar/225486,Güzeldi ama çok geç geldi
Öncü Döner (Çeliktepe),Servis ve teslimat beklediğimizden oldukça iyi.Lezzeti mükemmel,https://tgoyemek.com/restoranlar/225486,Servis ve teslimat beklediğimizden oldukça iyi.Lezzeti mükemmel
Öncü Döner (Çeliktepe),1 saat tam 30 dakikada geldi şaka gibi ben İzmir’e gitmiştim geri dönüyordum,https://tgoyemek.com/restoranlar/225486,1 saat tam 30 dakikada geldi şaka gibi ben İzmir’e gitmiştim geri dönüyordum
Öncü Döner (Çeliktepe),Buz gibi geldi ve eksikti.Sürekli öncüden yerim ama bu sefer tadı o kadar kötüydü ki anlatamam yarısı çöpe gitti.,https://tgoyemek.com/restoranlar/225486,Buz gibi geldi ve eksikti.Sürekli öncüden yerim ama bu sefer tadı o kadar kötüydü ki anlatamam yarısı çöpe gitti.
Öncü Döner (Çeliktepe),"Görselde patates kızartması vardı, fakat paketten çıkmadı.",https://tgoyemek.com/restoranlar/225486,"Görselde patates kızartması vardı, fakat paketten çıkmadı."
Öncü Döner (Çeliktepe),İlk defa dürüm döneri ısıtmak zorunda kaldım. Hamur olmuştu lavaş ve patatesler 0.7 km mesafeye 1 saatte geldi. Döneri siparişten 5 dakika sonra hazırlıyorlar kenarda duruyor poşetin içinde hamur oluyor 1 saate sipariş teslim ediliyor.,https://tgoyemek.com/restoranlar/225486,İlk defa dürüm döneri ısıtmak zorunda kaldım. Hamur olmuştu lavaş ve patatesler 0.7 km mesafeye 1 saatte geldi. Döneri siparişten 5 dakika sonra hazırlıyorlar kenarda duruyor poşetin içinde hamur oluyor 1 saate sipariş teslim ediliyor.
Öncü Döner (Çeliktepe),hiç beğenmedim sürekli istediğim restaurant ama bu sefer acayip derecede kötüydü hem soğuk hem tatsız,https://tgoyemek.com/restoranlar/225486,hiç beğenmedim sürekli istediğim restaurant ama bu sefer acayip derecede kötüydü hem soğuk hem tatsız
Öncü Döner (Çeliktepe),Yemeğimin gelmesi 1 saati geçti kesinlikle tavsiye etmiyorum,https://tgoyemek.com/restoranlar/225486,Yemeğimin gelmesi 1 saati geçti kesinlikle tavsiye etmiyorum
Öncü Döner (Çeliktepe),Teslimat ve kurye cok iyi idi lakin . paketleme kısmında faturam olmasına ve ürün seçimi doğru olmasına rağmen patates kızartması ve ayran gelmedi,https://tgoyemek.com/restoranlar/225486,Teslimat ve kurye cok iyi idi lakin . paketleme kısmında faturam olmasına ve ürün seçimi doğru olmasına rağmen patates kızartması ve ayran gelmedi
Öncü Döner (Çeliktepe),Teslim edildi yazdı elime ulaşmadı. 1 saati geçti ulaştım öyle geldi. Gecikti madem insan sıcak gönderir o da yok soğuk soğuk yedim. Müşteriler önemsenmiyor.,https://tgoyemek.com/restoranlar/225486,Teslim edildi yazdı elime ulaşmadı. 1 saati geçti ulaştım öyle geldi. Gecikti madem insan sıcak gönderir o da yok soğuk soğuk yedim. Müşteriler önemsenmiyor.
Öncü Döner (Çeliktepe),tadı çok kötüydü buz gibi geldi,https://tgoyemek.com/restoranlar/225486,tadı çok kötüydü buz gibi geldi
Öncü Döner (Çeliktepe),Zili çaldı ve gecenin ikisinde apartmanda telefonla bağıra bağıra konuştu,https://tgoyemek.com/restoranlar/225486,Zili çaldı ve gecenin ikisinde apartmanda telefonla bağıra bağıra konuştu
Öncü Döner (Çeliktepe),Çok güzeldi ama geç geldi biraz,https://tgoyemek.com/restoranlar/225486,Çok güzeldi ama geç geldi biraz
Öncü Döner (Çeliktepe),Elime ulaşmadı :),https://tgoyemek.com/restoranlar/225486,Elime ulaşmadı :)
Öncü Döner (Çeliktepe),Teslimat notunda sosu ve sarımsaklı mayonezi bol olsun diye rica etmeme rağmen o kadar az ki içinde mayonez ve sos gerçekten kupkuru anlamıyorum bu sos ve mayonez çok mu pahalı bir şey neden sakınıyorsunuz,https://tgoyemek.com/restoranlar/225486,Teslimat notunda sosu ve sarımsaklı mayonezi bol olsun diye rica etmeme rağmen o kadar az ki içinde mayonez ve sos gerçekten kupkuru anlamıyorum bu sos ve mayonez çok mu pahalı bir şey neden sakınıyorsunuz
Öncü Döner (Çeliktepe),Bir puanı çok tuzlu olduğundan kırdım onun dışında elinize sağlık.,https://tgoyemek.com/restoranlar/225486,Bir puanı çok tuzlu olduğundan kırdım onun dışında elinize sağlık.
Öncü Döner (Çeliktepe),içinde döner yok denilecek kadar az patates doldurmuşlar içine çok kötüydü,https://tgoyemek.com/restoranlar/225486,içinde döner yok denilecek kadar az patates doldurmuşlar içine çok kötüydü
Sait İskender Restorant (Poligon),Çöp şiş bu sefer çok yağlı geldi normalde memnunum,https://tgoyemek.com/restoranlar/13332,Çöp şiş bu sefer çok yağlı geldi normalde memnunum
Sait İskender Restorant (Poligon),Yanında turşu gönderilebilirdi,https://tgoyemek.com/restoranlar/13332,Yanında turşu gönderilebilirdi
Sait İskender Restorant (Poligon),siparişim 35 dkda geldi çorba çok sıcak ve güzeldi ama lahmacun için aynısını söyleyemeyeceğim soğuk ve yumuşamıştı,https://tgoyemek.com/restoranlar/13332,siparişim 35 dkda geldi çorba çok sıcak ve güzeldi ama lahmacun için aynısını söyleyemeyeceğim soğuk ve yumuşamıştı
Sait İskender Restorant (Poligon),kaşarlı lahmacun yerine acılı göndermişler,https://tgoyemek.com/restoranlar/13332,kaşarlı lahmacun yerine acılı göndermişler
Sait İskender Restorant (Poligon),En sevdiğim restoran,https://tgoyemek.com/restoranlar/13332,En sevdiğim restoran
Sait İskender Restorant (Poligon),Hızlı lezzetli ve güzeldi.PİZZA GMRSELİNDE DOMATES BİBER DE VARDI GELEN TEK KAŞAR PEYNİRLİYDİ.UMARIM DİKATE ALINIR,https://tgoyemek.com/restoranlar/13332,Hızlı lezzetli ve güzeldi.PİZZA GMRSELİNDE DOMATES BİBER DE VARDI GELEN TEK KAŞAR PEYNİRLİYDİ.UMARIM DİKATE ALINIR
Sait İskender Restorant (Poligon),Yani asla parasını hak etmiyor bence lezzet pek yoktu ve koca koca kalın kalın kesilmis begenmedim. Ayrıca elimle mi yicem ben bu yemeği? Çatal bıcak peçete hicbir sey yoktu.,https://tgoyemek.com/restoranlar/13332,Yani asla parasını hak etmiyor bence lezzet pek yoktu ve koca koca kalın kalın kesilmis begenmedim. Ayrıca elimle mi yicem ben bu yemeği? Çatal bıcak peçete hicbir sey yoktu.
Sait İskender Restorant (Poligon),Mükemmelll,https://tgoyemek.com/restoranlar/13332,Mükemmelll
Sait İskender Restorant (Poligon),İskenderi çok güzel yapıyosunuzzzz,https://tgoyemek.com/restoranlar/13332,İskenderi çok güzel yapıyosunuzzzz
Sait İskender Restorant (Poligon),"İskender aşırı lezzetliydi, sütlaç da aynı şekilde. Çok teşekkür ederim",https://tgoyemek.com/restoranlar/13332,"İskender aşırı lezzetliydi, sütlaç da aynı şekilde. Çok teşekkür ederim"
Sait İskender Restorant (Poligon),dönerin sosu sıcaklığı doyurucu ama biraz daha ucuz olabilir,https://tgoyemek.com/restoranlar/13332,dönerin sosu sıcaklığı doyurucu ama biraz daha ucuz olabilir
